0.6341156309571718,0.9256663920804242,0
2.4026194709574824,2.4228644911858632,1
1.0430518664379274,1.0874687216063859,0
1.8619281927460138,1.9903163089296332,1
1.7572550625995382,1.2313191401092332,0
1.7635724854343933,1.798757408491215,1
0.8905764601825982,1.1299362498806473,0
1.7854909055534856,2.179036060057629,1
0.7431017142081286,0.6416291037561181,0
2.001056797180481,2.655692771396617,1
0.7715459888973862,0.8995709521067066,0
2.085622248319271,2.1432894511259915,1
0.9391192484332843,1.145300769673139,0
1.755004758276905,1.8949210065341469,1
1.1623702659056583,0.799186950017046,0
1.7358724433163601,1.4578263818951585,1
0.5683746519416936,0.6006346392774065,0
1.8905752822754527,2.295725764660612,1
0.9842219580263798,1.0209760447472789,0
1.7391198760751738,1.876866089685827,1
1.3898947859476962,1.506129299893866,0
2.01308940441514,2.299325758169897,1
0.998746854525907,0.9215713930036707,0
1.9029253840962905,2.510644898005357,1
0.8674093567536663,0.8950017580738006,0
1.8392749587248498,2.2906871567899234,1
0.9131253164602403,0.6631126026473843,0
1.855776431225213,2.0230061310700047,1
0.9554725758080789,0.5703001011961601,0
2.2748013778315883,2.4533335179775686,1
0.6916420643612258,1.2517268241884993,0
2.4145883350810116,1.8082333924956422,1
0.5916105836958419,0.9682271772876261,0
2.407746047874879,2.056772932711214,1
1.0116622716400554,1.0421312582032436,0
2.191401108482398,2.481919492962276,1
1.3883605306179947,1.3131369780226183,0
1.980418212886883,1.7092102254584072,1
1.0521662068320747,0.8023774407414703,0
1.842439419860135,1.6994670120220667,1
0.4569209369819026,0.3243626313503941,0
1.96366887235494,2.0306054791522077,1
1.129441103586407,0.8029654546456716,0
2.0900505932337614,1.9090896109425204,1
1.043178168280216,1.4075607012024158,0
2.624826836512172,2.5179829901375657,1
0.669630426986658,0.8107704592393962,0
2.167289593688356,1.8720948265990016,1
0.9834773707200581,1.011128863897138,0
2.531040769318803,2.493107244755462,1
1.3149837112732679,0.7681705570004473,0
1.744867300985078,2.043543765317908,1
1.3377997349362796,1.0942278713011915,0
1.4037412175982933,1.7891018150786713,1
0.9553073140798157,1.1986402736684967,0
1.9756197454124305,1.911342130243427,1
0.8305999153798019,0.6495147759721179,0
1.875402417015017,2.2860487625146773,1
1.5778949814811143,1.6588722563475393,0
